extraction_ID,collection_year,project,sample_type,extraction_plate,extraction_well,sample_ID,sample_replicate,sample_ID_date,seq_date,amplicon,pcr_personnel,pcr_mastermix,amplicon_pcr_dilutution,normalization,bead_size_selection
e04124,2023,DBO,sample,34_2024,F3,e04124_B,B,e04124_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04125,2023,DBO,sample,34_2024,G3,e04125_B,B,e04125_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04126,2023,DBO,sample,34_2024,H3,e04126_B,B,e04126_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04127,2023,DBO,sample,34_2024,A4,e04127_B,B,e04127_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04128,2023,DBO,sample,34_2024,B4,e04128_B,B,e04128_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04129,2023,DBO,sample,34_2024,C4,e04129_B,B,e04129_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04130,2023,DBO,sample,34_2024,D4,e04130_B,B,e04130_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04131,2023,DBO,sample,34_2024,E4,e04131_B,B,e04131_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04132,2023,DBO,sample,34_2024,F4,e04132_B,B,e04132_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04133,2023,DBO,sample,34_2024,G4,e04133_B,B,e04133_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04134,2023,DBO,sample,34_2024,H4,e04134_B,B,e04134_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04135,2023,DBO,sample,34_2024,A5,e04135_B,B,e04135_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04136,2023,DBO,sample,34_2024,B5,e04136_B,B,e04136_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04137,2023,DBO,sample,34_2024,C5,e04137_B,B,e04137_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04138,2023,DBO,sample,34_2024,D5,e04138_B,B,e04138_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04139,2023,DBO,sample,34_2024,E5,e04139_B,B,e04139_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04140,2023,DBO,sample,34_2024,F5,e04140_B,B,e04140_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04141,2023,DBO,sample,34_2024,G5,e04141_B,B,e04141_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04142,2023,DBO,sample,34_2024,H5,e04142_B,B,e04142_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04143,2023,DBO,sample,34_2024,A6,e04143_B,B,e04143_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04144,2023,DBO,sample,34_2024,B6,e04144_B,B,e04144_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04145,2023,DBO,sample,34_2024,C6,e04145_B,B,e04145_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04146,2023,DBO,sample,34_2024,D6,e04146_B,B,e04146_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04147,2023,DBO,sample,34_2024,E6,e04147_B,B,e04147_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04148,2023,DBO,sample,34_2024,F6,e04148_B,B,e04148_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04149,2023,DBO,sample,34_2024,G6,e04149_B,B,e04149_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04150,2023,DBO,sample,34_2024,H6,e04150_B,B,e04150_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04151,2023,DBO,sample,34_2024,A7,e04151_B,B,e04151_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04152,2023,DBO,sample,34_2024,B7,e04152_B,B,e04152_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04153,2023,DBO,sample,34_2024,C7,e04153_B,B,e04153_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04154,2023,DBO,sample,34_2024,D7,e04154_B,B,e04154_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04155,2023,DBO,sample,34_2024,E7,e04155_B,B,e04155_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04156,2023,DBO,sample,34_2024,F7,e04156_B,B,e04156_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04157,2023,DBO,sample,34_2024,G7,e04157_B,B,e04157_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04158,2023,DBO,sample,34_2024,H7,e04158_B,B,e04158_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04159,2023,DBO,sample,34_2024,A8,e04159_B,B,e04159_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04160,2023,DBO,sample,34_2024,B8,e04160_B,B,e04160_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04161,2023,DBO,sample,34_2024,C8,e04161_B,B,e04161_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04162,2023,DBO,sample,34_2024,D8,e04162_B,B,e04162_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04163,2023,DBO,sample,34_2024,E8,e04163_B,B,e04163_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04164,2023,DBO,sample,34_2024,F8,e04164_B,B,e04164_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04165,2023,DBO,sample,34_2024,G8,e04165_B,B,e04165_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04166,2023,DBO,sample,34_2024,H8,e04166_B,B,e04166_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04167,2023,DBO,sample,34_2024,A9,e04167_B,B,e04167_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04168,2023,DBO,sample,34_2024,B9,e04168_B,B,e04168_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04169,2023,DBO,sample,34_2024,C9,e04169_B,B,e04169_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04170,2023,DBO,sample,34_2024,D9,e04170_B,B,e04170_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04171,2023,DBO,sample,34_2024,E9,e04171_B,B,e04171_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04172,2023,DBO,sample,34_2024,F9,e04172_B,B,e04172_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04173,2023,DBO,sample,34_2024,G9,e04173_B,B,e04173_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04174,2023,DBO,sample,34_2024,H9,e04174_B,B,e04174_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04175,2023,DBO,sample,34_2024,A10,e04175_B,B,e04175_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04176,2023,DBO,sample,34_2024,B10,e04176_B,B,e04176_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04177,2023,DBO,sample,34_2024,C10,e04177_B,B,e04177_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04178,2023,DBO,sample,34_2024,D10,e04178_B,B,e04178_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04179,2023,DBO,sample,34_2024,E10,e04179_B,B,e04179_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04180,2023,DBO,sample,34_2024,F10,e04180_B,B,e04180_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04181,2023,DBO,sample,34_2024,G10,e04181_B,B,e04181_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04182,2023,DBO,sample,34_2024,H10,e04182_B,B,e04182_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04183,2023,DBO,sample,34_2024,A11,e04183_B,B,e04183_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04184,2023,DBO,sample,34_2024,B11,e04184_B,B,e04184_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04185,2023,DBO,sample,34_2024,C11,e04185_B,B,e04185_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04186,2023,DBO,sample,34_2024,D11,e04186_B,B,e04186_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04187,2023,DBO,sample,34_2024,E11,e04187_B,B,e04187_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04188,2023,DBO,sample,34_2024,F11,e04188_B,B,e04188_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04189,2023,DBO,sample,34_2024,G11,e04189_B,B,e04189_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04190,2023,DBO,sample,34_2024,H11,e04190_B,B,e04190_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04191,2023,DBO,sample,34_2024,A12,e04191_B,B,e04191_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04192,2023,DBO,sample,34_2024,B12,e04192_B,B,e04192_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04193,2023,DBO,sample,34_2024,C12,e04193_B,B,e04193_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04194,2023,DBO,sample,34_2024,D12,e04194_B,B,e04194_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04195,2023,DBO,sample,34_2024,E12,e04195_B,B,e04195_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04196,2023,DBO,sample,34_2024,F12,e04196_B,B,e04196_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
PC34,2023,DBO,positive,NA,NA,PC34_B,B,PC34_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
NC34,2023,DBO,pcr_blank,NA,NA,NC34_B,B,NC34_B_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04103,2023,DBO,sample,34_2024,A1,e04103_C,C,e04103_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04104,2023,DBO,sample,34_2024,B1,e04104_C,C,e04104_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04105,2023,DBO,sample,34_2024,C1,e04105_C,C,e04105_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04106,2023,DBO,sample,34_2024,D1,e04106_C,C,e04106_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04107,2023,DBO,sample,34_2024,E1,e04107_C,C,e04107_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04108,2023,DBO,sample,34_2024,F1,e04108_C,C,e04108_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04109,2023,DBO,sample,34_2024,G1,e04109_C,C,e04109_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04110,2023,DBO,sample,34_2024,H1,e04110_C,C,e04110_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04111,2023,DBO,sample,34_2024,A2,e04111_C,C,e04111_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04112,2023,DBO,sample,34_2024,B2,e04112_C,C,e04112_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04113,2023,DBO,sample,34_2024,C2,e04113_C,C,e04113_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04114,2023,DBO,sample,34_2024,D2,e04114_C,C,e04114_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04115,2023,DBO,sample,34_2024,E2,e04115_C,C,e04115_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04116,2023,DBO,sample,34_2024,F2,e04116_C,C,e04116_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04117,2023,DBO,sample,34_2024,G2,e04117_C,C,e04117_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04118,2023,DBO,sample,34_2024,H2,e04118_C,C,e04118_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04119,2023,DBO,sample,34_2024,A3,e04119_C,C,e04119_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04120,2023,DBO,sample,34_2024,B3,e04120_C,C,e04120_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04121,2023,DBO,sample,34_2024,C3,e04121_C,C,e04121_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04122,2023,DBO,sample,34_2024,D3,e04122_C,C,e04122_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04123,2023,DBO,sample,34_2024,E3,e04123_C,C,e04123_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04124,2023,DBO,sample,34_2024,F3,e04124_C,C,e04124_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04125,2023,DBO,sample,34_2024,G3,e04125_C,C,e04125_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04126,2023,DBO,sample,34_2024,H3,e04126_C,C,e04126_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04127,2023,DBO,sample,34_2024,A4,e04127_C,C,e04127_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04128,2023,DBO,sample,34_2024,B4,e04128_C,C,e04128_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04129,2023,DBO,sample,34_2024,C4,e04129_C,C,e04129_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04130,2023,DBO,sample,34_2024,D4,e04130_C,C,e04130_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04131,2023,DBO,sample,34_2024,E4,e04131_C,C,e04131_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04132,2023,DBO,sample,34_2024,F4,e04132_C,C,e04132_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04133,2023,DBO,sample,34_2024,G4,e04133_C,C,e04133_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04134,2023,DBO,sample,34_2024,H4,e04134_C,C,e04134_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04135,2023,DBO,sample,34_2024,A5,e04135_C,C,e04135_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04136,2023,DBO,sample,34_2024,B5,e04136_C,C,e04136_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04137,2023,DBO,sample,34_2024,C5,e04137_C,C,e04137_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04138,2023,DBO,sample,34_2024,D5,e04138_C,C,e04138_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04139,2023,DBO,sample,34_2024,E5,e04139_C,C,e04139_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04140,2023,DBO,sample,34_2024,F5,e04140_C,C,e04140_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04141,2023,DBO,sample,34_2024,G5,e04141_C,C,e04141_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04142,2023,DBO,sample,34_2024,H5,e04142_C,C,e04142_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04143,2023,DBO,sample,34_2024,A6,e04143_C,C,e04143_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04144,2023,DBO,sample,34_2024,B6,e04144_C,C,e04144_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04145,2023,DBO,sample,34_2024,C6,e04145_C,C,e04145_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04146,2023,DBO,sample,34_2024,D6,e04146_C,C,e04146_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04147,2023,DBO,sample,34_2024,E6,e04147_C,C,e04147_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04148,2023,DBO,sample,34_2024,F6,e04148_C,C,e04148_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04149,2023,DBO,sample,34_2024,G6,e04149_C,C,e04149_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04150,2023,DBO,sample,34_2024,H6,e04150_C,C,e04150_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04151,2023,DBO,sample,34_2024,A7,e04151_C,C,e04151_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04152,2023,DBO,sample,34_2024,B7,e04152_C,C,e04152_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04153,2023,DBO,sample,34_2024,C7,e04153_C,C,e04153_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04154,2023,DBO,sample,34_2024,D7,e04154_C,C,e04154_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04155,2023,DBO,sample,34_2024,E7,e04155_C,C,e04155_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04156,2023,DBO,sample,34_2024,F7,e04156_C,C,e04156_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04157,2023,DBO,sample,34_2024,G7,e04157_C,C,e04157_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04158,2023,DBO,sample,34_2024,H7,e04158_C,C,e04158_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04159,2023,DBO,sample,34_2024,A8,e04159_C,C,e04159_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04160,2023,DBO,sample,34_2024,B8,e04160_C,C,e04160_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04161,2023,DBO,sample,34_2024,C8,e04161_C,C,e04161_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04162,2023,DBO,sample,34_2024,D8,e04162_C,C,e04162_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04163,2023,DBO,sample,34_2024,E8,e04163_C,C,e04163_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
e04164,2023,DBO,sample,34_2024,F8,e04164_C,C,e04164_C_20240613,20240613,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.8x right
